11778G>A_female_None_[],11778G>A_male_None_[],11778G>A_male_J_['smoking_heavy'],14484T>C_male_J_[],14484T>C_male_non_J_[],3460G>A_male_None_[]
0.015655905710028513,0.11860277072523318,0.9320385666394652,1.0,0.0013699116809592355,0.9716957861657725
0.04588880755540311,0.2850705470881444,1.0,0.4986591360906349,0.0010359088821870744,0.9841163815374533
0.027963101182034232,0.2531690971108138,1.0,1.0,0.0013387613497440136,0.8320216106080195
0.0707215229645951,0.5176795578238926,1.0,1.0,0.001455924180140153,1.0
0.05733531807246498,0.2473292219036454,1.0,0.17744808937824794,0.00024089222485733914,0.5059625679406851
0.01872840357394533,0.12158747702671385,0.4670784380282453,1.0,0.004291053406733411,1.0
0.04212907228295237,0.305715607475788,1.0,1.0,0.009282560790759738,1.0
0.006159487144799109,0.04851124745046807,0.3893548569005365,0.6060621238105965,0.0008507410520952881,1.0
0.03482067862956374,0.17614134822327576,0.803195432761072,1.0,0.006824803096228014,0.74159033569659
0.02025731761311322,0.159264652111628,0.2833318245149789,1.0,0.004544700739952259,0.8544345283956436
0.030488626863776562,0.16520937922919665,0.7729826943700254,0.5632849481220469,0.0007910659515388474,0.3709483977251323
0.04007907878486109,0.25622752150430933,0.6860689553031061,1.0,0.0015318221425960736,0.8994251101431268
0.011930339532805223,0.05133742095964282,0.25345171010541423,0.99441907430816,0.0012181272775638036,0.5529725611711082
0.048410344407583523,0.5264572031652456,1.0,1.0,0.0028536295014826322,1.0
0.04354855969408979,0.378139313001994,1.0,0.5276587278334349,0.0011764070406645865,1.0
0.06016860698323559,0.36601795595507397,1.0,0.15390063581269398,0.00025956187221625224,1.0
0.03713925570436617,0.22405304984103597,0.6363649203090743,0.6892430756432261,0.0025396655419917024,1.0
0.033366289714294534,0.25810269822073456,1.0,0.9829559987049961,0.0011194747106223547,1.0
0.0331386501014099,0.27196115347920885,1.0,1.0,0.0016694381633897924,1.0
0.026369951609962125,0.23800089691640325,0.726799890249856,1.0,0.0024949562868603896,1.0
0.03320829392389329,0.3388661350906617,0.9638999359639798,1.0,0.003426485475066507,1.0
0.06361503228935164,0.5770858171442947,1.0,0.888586582228606,0.0014254694866034966,1.0
0.026341610254395305,0.16185795780166465,0.7639352811282414,0.03141673784347552,8.82679091533489e-05,0.8057106118237103
0.02297952495117022,0.11774249948918591,0.2679989538375702,0.9647217108639177,0.0009878708121618925,0.6821799141417956
0.042283944756887834,0.3019078205801409,1.0,0.3803347464667484,0.0006272995668103408,1.0
0.016103714269420432,0.07407952511434375,0.3732196478773156,0.05796004129904928,0.00016598558423988475,0.6707587896896164
0.026140205829507566,0.16466255215836725,0.7391323858595418,0.43119013921835936,0.0005029994327460756,0.6514298431155603
0.035823791504563954,0.29092195424470424,1.0,1.0,0.005401186658499972,0.7748154290998965
0.026036141587088373,0.22233604233670645,0.8515203058818864,0.9464741992288913,0.0021844374296656165,0.762986031692294
0.019710844452418008,0.15757544634729567,0.5914039487682378,0.19917482440361234,0.00030784505479741455,1.0
0.03827255610444234,0.17409124677034965,0.5803921089729192,1.0,0.003390459585860344,0.4595536361361474
0.009951358179097933,0.06553916141378392,0.2512278659390237,0.5585062637203138,0.001383486663437324,0.7861694173282189
0.029157289239907663,0.24630498529971423,0.9101257144438969,1.0,0.003357544161695316,0.7739896878891211
0.01558477238043201,0.15286462457696048,0.9047937000435229,0.8993870463195598,0.001553497740392899,1.0
0.03951694709073379,0.353415401389201,1.0,0.16282793732627646,0.00032046409966320863,1.0
0.035227108150615236,0.26699317121579014,1.0,0.0169133190358627,1.4085182514914172e-05,1.0
0.01616014796258619,0.1553906069311714,0.3982591497253379,0.8603085364741078,0.0010138620509197354,1.0
0.0391077601999788,0.23694666185947347,0.5320451256154491,1.0,0.0012217302312124575,0.7969322838965865
0.06405444378021416,0.589669785701691,1.0,0.501385583571347,0.0013942195503202394,1.0
0.04158095657232785,0.42848048504988684,1.0,1.0,0.008897088504692065,1.0
0.03332995949229868,0.2051689342441699,1.0,1.0,0.00633768606432048,0.599799550169374
0.04713919017745944,0.30863606916074854,1.0,0.22095893605100025,0.0002444387575725451,0.8783556600040866
0.03634106980080079,0.177524210868034,0.7128426512140497,0.9259747257198422,0.001238026453705547,0.7138751247499141
0.05483677761343102,0.41863404055435055,1.0,1.0,0.0020094109994109777,1.0
0.05368757996756099,0.42244506908183366,1.0,0.5974170846263104,0.001905096741669081,1.0
0.02727395560276968,0.2693765229777921,1.0,1.0,0.002086858742522317,0.8042688071819902
0.03556675632521921,0.22384044114856785,0.7033838147537447,0.9297927265224853,0.0013255415927789257,0.8991104957088266
0.028563478547102453,0.17371219813980515,0.7804828993910183,1.0,0.0012478495232851482,0.4755788037298446
0.06334905362098266,0.4476813281754995,1.0,1.0,0.003232986590607187,0.6687698166545398
0.032645115564735094,0.1892858723743053,0.9648626066084734,1.0,0.005584644264333611,0.6545304454690661
0.058813829421577604,0.5239278936947646,1.0,0.905464752054468,0.0026766513472313205,0.9444588418976975
0.03459929169739673,0.3441475153581365,0.9153386797259205,0.3173853383074478,0.0004865585024032424,1.0
0.05460886538158104,0.30428215648486423,1.0,0.16081638857747677,0.00023543361756768312,0.9170304146786912
0.04220372674275817,0.2882823139701702,1.0,1.0,0.0023029062553403417,0.9053729985562158
0.08466050984094217,0.4300218757169398,1.0,0.33894591535795066,0.00039825132381886736,0.7231986179174933
0.016872149693655174,0.11862680461197808,0.5941306600149542,1.0,0.0015625559366972156,1.0
0.04238574531305411,0.29928909946951054,1.0,1.0,0.0015968952959664472,0.9233247010766821
0.034716541963355434,0.18130086469574982,0.6814005558668546,1.0,0.002971284657566233,0.6852195324358965
0.03215706225412161,0.2782717718355033,1.0,1.0,0.0005149058826178947,1.0
0.02546694374402314,0.09922173204404516,0.49953405421455255,0.2927629780970503,0.0006919741387751125,0.7841822382776725
0.02353616844070435,0.16983495657176395,0.6169076317271617,0.1426029389071868,0.000131134468509722,1.0
0.012106161683500498,0.08597914252984919,0.44182656622581024,1.0,0.0012612115234336603,1.0
0.07876597331951686,0.38219882251715426,1.0,0.35342783952777657,0.0012164709307794575,0.624868958540822
0.0600945090022294,0.5297946068648591,1.0,0.3589659471192025,0.0008490526188947304,1.0
0.03747368597018502,0.207657153697746,0.8870450430992041,0.16738791785757084,0.00019833281392572062,0.6559928163875113
0.009599365099565863,0.06055255638563326,0.18629326834172488,0.09061618186774587,0.0001035162428484119,0.6829568146964872
0.013465124440631535,0.09311126239048047,0.5293663418142145,0.1082361118778018,0.00017591191712601847,1.0
0.030581797964724534,0.2502831360932503,1.0,0.14846749571650625,0.0003592564521168981,1.0
0.021488864200958472,0.1082888220201707,0.378125491317197,0.6906870075764627,0.0006472036878417734,0.6407552647315858
0.060232446552086115,0.3763799038196846,1.0,1.0,0.0022621722685721604,0.6145596607277621
0.010099115874179705,0.057008681797665876,0.16407102619676917,0.05598227858825757,8.097282127842154e-05,0.4644102502571716
0.025917320154954498,0.28033956167816504,1.0,1.0,0.004544514880249368,1.0
0.02657877036044923,0.22573678617847368,1.0,1.0,0.003928736199660015,1.0
0.03174137265764271,0.17202153921075075,0.7712601365497974,1.0,0.0014491620106347265,0.8294316900822625
0.04499388555327818,0.29691346825472326,1.0,0.13091755408287573,0.0002464144214846818,0.8020380875244427
0.05338187884903756,0.45858584924704254,1.0,1.0,0.0019646193811913666,0.5734498600009027
0.04664458680085581,0.35291624552067835,0.8906728886639981,1.0,0.0030613111976182895,1.0
0.06004664564258726,0.4530213792037372,1.0,1.0,0.0020465819362584605,0.8268116210916705
0.06784262310630401,0.4053871066858273,1.0,1.0,0.0022173036207191045,1.0
0.018403768065641143,0.1522266621733957,0.6636271977568146,1.0,0.0018967219877280353,1.0
0.031520760272141624,0.17501025313562696,0.9300914916926083,0.5033731514026744,0.001072658572073533,0.7085526246183544
0.06698332521140837,0.5137963775350058,1.0,0.9230957130500227,0.0012964906997895884,0.7634536079897556
0.052521428393754344,0.29708301099977924,1.0,0.21612070817251253,0.0005564203636351983,1.0
0.0818046475694186,0.487915161714279,1.0,0.3686920656982771,0.0005533489367533714,0.6850874993437907
0.04039510975680777,0.294903525230255,1.0,1.0,0.001142602211370066,1.0
0.035417239581189995,0.2706249126593673,1.0,1.0,0.0026756313698843865,0.912218153088374
0.013040580648233891,0.08568465792582826,0.37110701375672894,0.23421632755184105,0.0004907775423536239,0.9446180646206094
0.03348246352851516,0.2811384987602929,1.0,0.34887474709736827,0.0002587404252148777,1.0
0.033235215715731514,0.3092619094962504,1.0,0.7145414070349851,0.0011462742311014193,1.0
0.05539346933709955,0.43433444834508034,1.0,0.9961727949661353,0.002554803482256042,1.0
0.03248974058824253,0.32162217301729096,1.0,0.015952534778711953,2.6854525939616146e-05,0.8184739709810487
0.05362051027413961,0.45078330051814985,1.0,0.21591872871606077,0.0006154363721606228,1.0
0.013996737900942314,0.075599695722705,0.30924320259921423,1.0,0.002212221315878702,0.6872153964499582
0.05517246645720384,0.452890222322932,1.0,0.4251499399592009,0.00025336901780202405,1.0
0.02299103189019356,0.18922308942854285,1.0,1.0,0.0008975318586935226,1.0
0.04694811037708515,0.2500908742132053,0.8882729387742156,0.6931039917597142,0.000841103929655691,0.530856975134106
0.05440964666086466,0.3413565672545396,1.0,1.0,0.0030216631519147685,0.7896747978500454
0.027241516619179288,0.3122858012950351,1.0,1.0,0.005275164769990152,1.0
0.055753129122538804,0.5446466518730462,1.0,1.0,0.0019223777067246014,1.0
0.057258869030472455,0.56113000322237,1.0,1.0,0.0027295731983644563,1.0
0.022683543171730696,0.13710500670223516,0.4996510368379838,1.0,0.003279588586351926,0.7434419068316231
0.049370897904045856,0.3994069914039432,1.0,1.0,0.0012281177085653424,1.0
0.0324597872138249,0.25094501583305256,0.5455073751616752,1.0,0.004405206754175373,1.0
0.03272895972388467,0.2575378250423066,0.9114186188787209,0.4623092299792336,0.000902591899855214,1.0
0.037896237753710545,0.28610688030428777,1.0,1.0,0.0027771088374896912,1.0
0.022886803779556472,0.1957355390033387,0.6448733078995759,0.2537367126628678,0.0006292611952588673,1.0
0.04600081747548535,0.2741792493061022,1.0,0.07738261954202875,0.0003151185471432575,0.5765585974095434
0.027072632363050297,0.22910374008541573,1.0,1.0,0.001745319891311154,1.0
0.031210709658512553,0.22870791995246684,1.0,0.32014749859022784,0.000817404535146644,0.9858365629821472
0.038055964404757676,0.33007388076609556,1.0,0.34653763216098377,0.00037442430531995713,0.9224721636710442
0.052184654904613915,0.2647658838015594,0.7956780625934733,0.536311845508695,0.0017096593752363328,0.7375249359360533
0.020477514053833,0.15360715168853392,0.471590861035475,1.0,0.0010103865607410183,1.0
0.053446387164330804,0.3174685553356832,1.0,0.7407269744225325,0.000811606957051441,1.0
0.02853144713553469,0.18503707453284035,0.9018853393495125,1.0,0.0008606633438649474,1.0
0.06653468976056222,0.43639079743182,1.0,0.11901394528545386,0.00010987703304279945,1.0
0.052151241946532034,0.3252235187624697,1.0,1.0,0.006066276085272476,0.8773359310594785
0.027534036417575215,0.2459425111765676,0.776669594718776,1.0,0.0015535862404107126,1.0
0.028646831733111857,0.19905569220099117,0.9145920081879524,1.0,0.0018231907771818802,0.5089074253086707
0.038649006641184445,0.35590903285513004,1.0,0.8351809801928614,0.0005146919605888632,0.7873725201269934
0.05500639158219271,0.3865920810175065,1.0,1.0,0.005214190189556032,0.4510562153774668
0.10612312757387278,0.9036133433197262,1.0,1.0,0.0016990801297724115,1.0
0.04831324068868694,0.39743072025891696,1.0,1.0,0.003336102158148118,0.6508414553162618
0.020661494975520098,0.114410882767562,0.5614776440089412,0.05388141281207303,7.46004767522389e-05,0.833941661802104
0.04439543000849022,0.3182687880929729,1.0,1.0,0.0071480357924441065,1.0
0.020935224395470256,0.14805951789993885,0.3307649737431972,0.2386188807136172,0.0006558472261713713,0.9428526700016803
0.08715892832069425,0.761270887110912,1.0,1.0,0.008164331737117888,0.9892961169460325
0.04393658723015179,0.3116145461361005,1.0,0.5126707559978539,0.0015498739307511652,0.716123181838355
0.055760909215000425,0.4085012227250942,1.0,0.6646733118958816,0.0005973223703323302,0.9457832847348343
0.04272674915699945,0.37537738859121694,1.0,1.0,0.005028610988816846,1.0
0.03345260137950561,0.22924759799648842,0.6948175208332863,0.10129581390480447,0.00039168038078625945,0.7615979235567188
0.03517414604889848,0.20479558243520593,0.4766742027725661,0.5939976988357931,0.0008664461274710296,0.6164935627879693
0.03556874924014238,0.22271383355422597,0.9626609357605428,0.4596173387769339,0.0008465063576866985,0.7730811015652301
0.012360440765790176,0.14308686180423744,0.7974398478221211,1.0,0.004990132924307886,1.0
0.03548999860972574,0.3605779566071614,1.0,1.0,0.006057967522341434,1.0
0.12882215216480097,0.7697366797009485,1.0,1.0,0.0027767704865491543,1.0
0.046947732053572784,0.39323672977612883,1.0,0.9748359976586204,0.0017487160861700407,1.0
0.03356168050866907,0.2528155542622757,1.0,0.3894253142105443,0.00030911078919416344,0.6309601657170847
0.026623222707777058,0.14106040495998007,0.36995040362491155,0.8896097561916115,0.0011719003186624903,0.5035836383736736
0.02452538433802228,0.12349831857901587,0.29772130936065344,1.0,0.0011485689465984981,0.8562693479526422
0.02791286852211143,0.193404382031752,0.5747796116579784,0.091431815751876,0.0002043930746202141,1.0
0.028446034231344838,0.18479680944609547,1.0,0.6529003397059182,0.0008102224070212985,1.0
0.04322522363744045,0.2633748456954585,0.8920618653532039,0.3433905521131627,0.000702547684363884,0.7974403596805343
0.028570366880592914,0.20212893136951957,0.6182790507272014,0.5830909221015377,0.0021708381796046437,0.7004638981142847
0.036079286721383844,0.25416125454617156,1.0,1.0,0.0035209346601096218,0.6941183623251628
0.03896016950668805,0.36959327312069584,1.0,1.0,0.004467802710806928,1.0
0.02651095815473025,0.1392895156681411,0.4551627474680294,1.0,0.0007543943711721068,0.6420412680803277
0.01934622778539448,0.13927517731865696,0.41469254518643783,0.2787052650150853,0.0008389851261841482,1.0
0.04856341861196751,0.31095791769920916,1.0,0.10138049189400526,0.00019076996462177482,1.0
0.021758630541924034,0.11560468012202185,0.36976967471631134,1.0,0.0012550957218907042,0.885009509482147
0.04364139720817874,0.29682144617806266,1.0,1.0,0.007930424411657611,0.7470266674901618
0.052754104448161504,0.25247258050008964,0.9629526088761505,1.0,0.00159621461551817,0.6888002159034027
0.060709341813980695,0.598812078662243,1.0,0.16384537117814857,0.0001242025452989651,1.0
0.07517039445801559,0.4715451177943166,1.0,0.4252032478700198,0.0017909178820370304,1.0
0.07654391992962827,0.6440156915636975,1.0,0.048328990890973735,9.815187080068986e-05,0.8529221566156059
0.023755039420140796,0.14726693558665135,0.935832806945047,0.9786896339734906,0.004140620995707258,0.7631859115569933
0.027880107247383983,0.17064430990312512,0.9239907835988467,0.19248671937676978,0.0003521000318681132,0.7501355766424753
0.04085396253139816,0.40795796449374017,0.9439291403019773,1.0,0.0010288993247030834,0.7985257034483715
0.08434579462471262,0.7002589670981099,1.0,1.0,0.0012018699179043664,0.7894820220500139
0.032312180279157304,0.20879982589645685,0.751993579630089,1.0,0.0027096795463532456,0.7951951628618905
0.04012784615060759,0.16496687787938444,0.47583563639588,0.8755962843235182,0.0010725320831674761,0.6561854679269791
0.042159650990225686,0.33036549077561567,1.0,0.0658330855045674,0.00012289006300515617,0.6966166837025841
0.03140936358617515,0.22752041330911496,0.7436891975595459,1.0,0.00479072885577303,1.0
0.019436578535437822,0.1482559778547264,0.5440194057676212,0.32805299911391356,0.00047521291974823024,1.0
0.05293788472204385,0.3365383892801509,0.7504388923989296,1.0,0.0018715007798625072,0.8583534194848269
0.042067884328787865,0.2831187399781355,1.0,0.08140311669769938,9.883265138353539e-05,0.6150789093477848
0.04177185331164309,0.38780480761537534,1.0,1.0,0.002008843708817268,1.0
0.0021257228466051332,0.013467694209973307,0.03763208745960359,0.8898895875798686,0.0024211569047922796,0.8026696001153429
0.028859471566976557,0.176780161059805,0.6952605280973247,0.6836804950531968,0.0012588901747236894,0.674543556696378
0.03676662336407789,0.18225909122337308,0.8280395111545237,1.0,0.0035846456523588714,0.9198870466600506
0.03400048959920687,0.3411451982126226,1.0,1.0,0.00695324469757294,1.0
0.00737139673999142,0.0678818944012484,0.4453171745848884,0.06218866162157526,6.562775530437594e-05,1.0
0.11932023063342273,0.6629455601024216,1.0,0.9984649490921429,0.0031321982674384513,0.8042332308445188
0.029646275613659106,0.18215624948081094,1.0,0.16258379180278237,5.4029314016364534e-05,0.49781424829260257
0.029553474257373605,0.24160359814734905,1.0,1.0,0.003155126785678787,0.8055757428776176
0.03827563408709962,0.2718783475429702,0.8306102631237897,0.4427899133491185,0.0005577549826751155,1.0
0.04147664424985469,0.3934764442208718,1.0,1.0,0.006540723734065196,1.0
0.025588590061733446,0.26398710837183964,0.6896415212035999,0.4918942171539018,0.0005827983848754481,1.0
0.040331988894660734,0.22572909402975977,0.554920523658083,1.0,0.0023171415756182852,1.0
0.07242837679348335,0.4398046104515357,1.0,0.9215800165254504,0.0023693669012547322,0.5755153516313043
0.016515374080597736,0.12242008565279457,0.3810180927939593,0.5168584159930233,0.0005549080010171755,0.9144188538786137
0.08532827252882881,0.4593577256869927,1.0,0.28080790737128836,0.0008954336316118471,0.8963279040968658
0.05279820646317516,0.46700526573301165,1.0,0.33054610330302436,0.0012250475655243356,1.0
0.02612346388557435,0.13346994161684805,0.450918692001021,1.0,0.0022524298351029037,0.6890537304465549
0.02856561832111062,0.20998524058911158,0.8575015042347095,1.0,0.003665445433539023,0.9688152365385598
0.054166241779810526,0.35909600066573305,1.0,1.0,0.003168060495433597,1.0
0.06444414323399758,0.46053006976776584,1.0,0.8907617133733439,0.0010734996399919012,0.6603945086671299
0.04089906224685004,0.2493084003601718,1.0,1.0,0.0009066502454412972,1.0
0.03626494894537876,0.3567392999998185,1.0,1.0,0.0034585473178609053,1.0
0.0849947585242283,0.5708402307196521,1.0,1.0,0.0036155114273741158,1.0
0.01361395767181284,0.08187386104410609,0.46254964668939885,0.1461550214419753,0.00036086654325180514,0.8995630057993278
0.03355147206562425,0.2333232165756618,0.8373879242631588,0.9311809128484939,0.0011816861235075672,0.8072621759343505
0.03762612101287084,0.19060554308672678,1.0,0.48633695880940836,0.00044059617899931653,0.5152005677165179
0.0469339925610138,0.38775860883801505,1.0,1.0,0.002459878861667228,0.619097371156973
0.05741937849570284,0.3865639952219849,1.0,1.0,0.0017175932310666564,1.0
0.0468189288158902,0.33656737041421114,1.0,1.0,0.0023942936722085905,1.0
0.018684302735324496,0.11160293883422154,0.9761527219179401,1.0,0.005251152464472011,0.826560669343589
0.04376739849109917,0.26154915568693426,1.0,0.28662115316766223,0.00031312895921277716,0.9069078707845071
0.023485782532823653,0.1741593885354837,1.0,1.0,0.002883659629343869,1.0
0.05270283631327559,0.376856397947866,1.0,1.0,0.002744740011050186,0.8276924616714453
0.00952700772867665,0.05691092768807889,0.18353589025498881,1.0,0.001768841813583868,0.9369181323212066
0.02774610990400442,0.18343772403945988,1.0,0.43275034838552046,0.0015506028944896125,0.49837920339345076
0.017639223599541808,0.18534348074255425,1.0,1.0,0.0016554463699204232,1.0
0.0401328463612462,0.21243054202466424,1.0,0.22461140137552743,0.0006107772776672768,0.5330755410477888
0.03510036114102416,0.25592667284940307,0.9633372998014972,0.360570741914566,0.0011025464354262016,0.9443595635216865
0.022078511691757237,0.1631563095754017,0.8390007009556245,0.6734736926650894,0.001429686061356212,1.0
0.02561774442269366,0.19575734019262236,1.0,0.6115275704093638,0.0012835977673796937,1.0
0.051227988126823824,0.2539424134878613,1.0,1.0,0.0020570330740890385,0.5434002117023818
0.051345482149582275,0.3754066853975063,1.0,0.18591453981520278,0.00029286818098002833,1.0
0.043547469578966026,0.25149599200428147,1.0,1.0,0.0010174053055875564,0.8143620780223046
0.04943947627286475,0.47135332645110684,1.0,0.37134511413718724,0.0007418586066374906,1.0
0.023184619284932626,0.1690515683215626,1.0,0.7181687732282691,0.0013906016169149516,1.0
0.061223492891314304,0.39160116197514355,1.0,1.0,0.0012677647079580065,0.8202389102475189
0.04828052186704632,0.3556994301424681,1.0,0.36919395619671813,0.00064672297101282,0.801245914975975
0.02731040653250078,0.18787069845646684,1.0,0.22262027156777223,0.0006975936491445683,0.9339969534422905
0.015847336683473493,0.07967285731297712,0.6828152432001167,0.2682549834214361,0.0004902462828846792,0.7120247448804883
0.053520890640433146,0.3665014290712799,1.0,1.0,0.0018300594714536818,0.5169972225140199
0.015056170665061422,0.0830888751089243,0.465106764331183,0.24881330688379627,0.0003472141918317506,0.96657263758189
0.031709418354709834,0.17433832177933298,0.5711020900643579,0.7854948752271997,0.0020526083008293836,0.6362838609857375
0.05858212111411226,0.42026918927794604,1.0,1.0,0.0019107714979950455,1.0
0.05064510162648065,0.3701384584884845,1.0,0.016881089709319754,4.698100138798272e-05,0.8442026227325051
0.014402218955644822,0.10110495797982617,0.7040246793316247,0.4377040975890674,0.001205596880280654,0.6989715748945906
0.023245627006228575,0.17676353997794225,0.4038174914653671,0.1365495415961018,0.00024265870073016422,1.0
0.020410506750116474,0.12963581405085822,0.47293051081407617,0.07275433037827898,0.00011852926480571954,1.0
0.03223454769204356,0.19103252283872676,0.7829714702992486,0.3694559143324597,0.0014209131276965543,0.38366801017952057
0.04914354589571208,0.38921355011118447,1.0,0.5642969978048035,0.001142697077910742,0.8670449112433333
0.014039717952124895,0.11013149980738968,0.5042778744103114,1.0,0.0018962883286136685,0.9024940991689459
0.015561593815851208,0.13234515163908372,0.3186729531205258,1.0,0.002308427272768776,1.0
0.04689623104333821,0.39287803861425175,1.0,0.23169326044892805,0.0004989228491291549,1.0
0.014722521085013134,0.08397555454980175,0.3137660657441727,1.0,0.001598976001634596,0.9599639960653956
0.025318255482047754,0.23562649400973995,1.0,1.0,0.006439920797008135,1.0
0.01955167531554347,0.17124093456308054,0.7094401002990429,1.0,0.0014682754915800657,1.0
0.02120423138778104,0.1539165588817538,0.8446003307302128,0.1013875781269029,0.00038419723608833364,0.9141091773940805
0.02191839181296083,0.1424952832132818,0.7500939487200362,0.32291268228647646,0.0004442793814357852,1.0
0.06818713536000444,0.48464435294638675,1.0,0.14129008180583974,0.00018780080432236954,1.0
0.013461227234287752,0.08115968868568293,0.2502165329338866,0.6636029595292828,0.0010841304356808267,1.0
0.033103969305846144,0.20587476661809664,0.5683430152765351,1.0,0.0037633772766260906,0.9182954512388921
0.07827995451515762,0.6109914499006001,1.0,0.20563775885461225,0.0002940452899101654,1.0
0.030498315262757987,0.1802529472887786,0.7632100792251093,0.27052620237282937,0.00047592334592443575,0.4100165474240175
0.040199153447342505,0.20864250113871857,0.928255906239059,0.24936348992295176,0.0004365546851966345,0.7197541338311191
0.03931590146021505,0.24325284737507336,1.0,1.0,0.00684358401734784,1.0
0.024467282269768978,0.13795325957207677,0.5973629841149443,0.09768253822608541,0.0004427954544530332,0.7068496988669952
0.03749865653402717,0.2623275540766867,1.0,0.7916388774278833,0.0018467510406476157,0.933697201896747
0.0795742999898361,0.5150154526803964,1.0,0.1627718883927744,0.00017509355348173643,1.0
0.029133907044191883,0.19148067507205474,0.46501013909939576,1.0,0.003218008321176336,0.8283106494992902
0.03255551973345756,0.28673689945569353,1.0,0.2594874369344049,0.0001597390909374153,1.0
0.05383247253152844,0.40495905020815476,1.0,1.0,0.005115336926002748,1.0
0.02097919488366922,0.14947971892980408,0.35586246810899635,1.0,0.0040959472265948696,0.9566732837192413
0.027599317059988148,0.25959918932578135,1.0,0.22778058643866214,0.0007088059582738922,1.0
